"geoRegion","variant_type","date","entries","sumTotal","freq","prct","prct_lower_ci","prct_upper_ci","prct_mean7d","timeframe_all","type","version","classification","data_source"
"CHFL","B.1.526",2020-11-12,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-12,269,2967,0.985,98.5,96.3,99.6,99.4,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-12,273,2980,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-13,0,12,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-13,0,1,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-13,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-13,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-13,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-13,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-13,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-13,104,3071,1,100,96.5,100,99.8,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-13,104,3084,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-14,0,12,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-14,0,1,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-14,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-14,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-14,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-14,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-14,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-14,20,3091,1,100,83.2,100,99.8,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-14,20,3104,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-15,0,12,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-15,0,1,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-15,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-15,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-15,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-15,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-15,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-15,76,3167,1,100,95.3,100,99.8,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-15,76,3180,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-16,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-16,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-16,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-16,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-16,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-16,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-16,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-16,112,3279,1,100,96.8,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-16,112,3292,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-17,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-17,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-17,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-17,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-17,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-17,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-17,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-17,74,3353,1,100,95.1,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-17,74,3366,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-18,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-18,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-18,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-18,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-18,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-18,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-18,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-18,32,3385,1,100,89.1,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-18,32,3398,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-19,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-19,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-19,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-19,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-19,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-19,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-19,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-19,61,3446,1,100,94.1,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-19,61,3459,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-20,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-20,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-20,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-20,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-20,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-20,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-20,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-20,67,3513,1,100,94.6,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-20,67,3526,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-21,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-21,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-21,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-21,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-21,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-21,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-21,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-21,113,3626,1,100,96.8,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-21,113,3639,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-22,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-22,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-22,60,3686,1,100,94,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-22,60,3699,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-23,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-23,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-23,169,3855,1,100,97.8,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-23,169,3868,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-24,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-24,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-24,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-24,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-24,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-24,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-24,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-24,65,3920,1,100,94.5,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-24,65,3933,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-25,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-25,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-25,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-25,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-25,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-25,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-25,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-25,113,4033,1,100,96.8,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-25,113,4046,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-26,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-26,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-26,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-26,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-26,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-26,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-26,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-26,82,4115,1,100,95.6,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-26,82,4128,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-27,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-27,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-27,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-27,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-27,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-27,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-27,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-27,39,4154,1,100,91,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-27,39,4167,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-28,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-28,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-28,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-28,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-28,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-28,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-28,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-28,76,4230,1,100,95.3,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-28,76,4243,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-29,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-29,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-29,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-29,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-29,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-29,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-29,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-29,95,4325,1,100,96.2,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-29,95,4338,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-11-30,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-11-30,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-11-30,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-11-30,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-11-30,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-11-30,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-11-30,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-11-30,195,4520,1,100,98.1,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-11-30,195,4533,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-12-01,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-12-01,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-12-01,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-12-01,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-12-01,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-12-01,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-12-01,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-12-01,77,4597,1,100,95.3,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-12-01,77,4610,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-12-02,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-12-02,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-12-02,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-12-02,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-12-02,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-12-02,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-12-02,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-12-02,164,4761,1,100,97.8,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-12-02,164,4774,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.1.7",2020-12-03,0,12,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.351",2020-12-03,0,1,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.1",2020-12-03,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","P.2",2020-12-03,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.617",2020-12-03,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.525",2020-12-03,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","B.1.526",2020-12-03,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","other_lineages",2020-12-03,127,4888,1,100,97.1,100,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
"CHFL","all_sequenced",2020-12-03,127,4901,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-27_07-59-05","default","wgs"
