sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
female,all,SG,202032,879,27,852,11115,3.1,1.2000000000000002,1.2,0.473,47.3,254695,345.12,4364.04,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,88,34.55,11.1,-1.9000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202032,183,10,173,1824,5.5,-0.09999999999999964,1.9,0.506,50.6,41580,440.12,4386.72,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,41,98.61,28.9,3.4000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202032,467,15,452,5939,3.2,1.2000000000000002,1.2,0.496,49.6,137588,339.42,4316.51,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,60,43.61,14.7,1.4000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202032,287,9,278,3530,3.1,-0.19999999999999973,1.6,0.446,44.6,78267,366.69,4510.2,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,46,58.77,19.1,2.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202032,497,13,484,5575,2.6,0.3999999999999999,1.1,0.467,46.7,138662,358.43,4020.57,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,88,63.47,21.5,-4.699999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202032,629,6,623,7249,1,-0.8999999999999999,1.2,0.524,52.400000000000006,180350,348.77,4019.41,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,5,2.78,0.8,2.6000000000000085,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202032,35,0,35,534,0,-3.3,2.1,0.417,41.699999999999996,17964,194.83,2972.61,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,5,27.83,16.7,10.499999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202032,2287,79,2208,31711,3.5,-0.7999999999999998,1.3,0.49,49,409909,557.93,7736.11,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,109,26.59,5,1.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202032,638,21,617,7277,3.3,0.5,2,0.505,50.5,174271,366.1,4175.68,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,60,34.43,10.4,3.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202032,250,6,244,3260,2.4,-0.7000000000000002,1.6,0.478,47.8,63048,396.52,5170.66,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,26,41.24,11.6,10.699999999999996,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202032,3988,139,3849,53410,3.5,1.1,1.2,0.505,50.5,772596,516.18,6913.06,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,262,33.91,7,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202032,1,0,1,10,0,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,1,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202032,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,-1,NA,-100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202032,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202032,0,0,NA,6,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,-1,NA,-100,-0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202032,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202032,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202032,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202032,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202032,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202032,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,-2,NA,-100,-2.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202032,0,0,NA,487,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202032,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,-1,NA,-100,-0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202032,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202032,1,0,1,26,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-32,0,NA,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202033,1580,83,1497,17513,5.3,1.5,2.2,0.531,53.1,344733,458.33,5080.16,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,304,88.19,23.8,2.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202033,33,0,33,325,0,0,0.3,0.55,55.00000000000001,8303,397.45,3914.25,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,16,192.7,94.1,6.400000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202033,124,5,119,1208,4,2.9,1,0.556,55.60000000000001,27938,443.84,4323.86,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,32,114.54,34.8,2.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202033,2136,57,2079,24552,2.7,0.5,1.1,0.503,50.3,510170,418.68,4812.51,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,141,27.63,7.1,0.5999999999999943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202033,670,15,655,8404,2.2,0.8000000000000003,1,0.514,51.4,141890,472.2,5922.9,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,9,6.35,1.4,-2.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202033,634,27,607,6588,4.3,1.0999999999999996,1.5,0.492,49.2,94997,667.39,6934.96,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,102,107.37,19.2,1.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202033,135,3,132,1028,2.2,2.2,0.6,0.314,31.4,19215,702.58,5349.99,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,49,255.01,57,-13.900000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202033,515,21,494,8285,4.1,1.2999999999999998,1.9,0.519,51.9,161153,319.57,5141.08,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,7,4.34,1.4,0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202033,2021,154,1867,20779,7.6,1,3.8,0.503,50.3,244184,827.65,8509.57,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-207,-84.78,-9.3,2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202033,75,4,71,774,5.3,-0.10000000000000053,1.7,0.524,52.400000000000006,20546,365.03,3767.16,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,38,184.95,102.7,12.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202033,433,12,421,4791,2.8,1.7999999999999998,1.8,0.533,53.300000000000004,99707,434.27,4805.08,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,15,15.04,3.6,1.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202033,140,1,139,2124,0.7,0.7,1.4,0.511,51.1,36400,384.62,5835.16,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-8,-21.97,-5.4,-0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202033,801,35,766,9237,4.4,1.4000000000000004,1.6,0.486,48.6,205976,388.88,4484.5,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,41,19.9,5.4,-4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202033,325,13,312,5034,4,2.2,1.1,0.506,50.6,86495,375.74,5819.99,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,0,0,-3.9000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202033,59,0,59,929,0,-2.6,0.5,0.509,50.9,22053,267.54,4212.58,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-18,-81.62,-23.4,-2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202033,43,0,43,777,0,-3.4,1.2,0.512,51.2,19158,224.45,4055.75,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-15,-78.3,-25.9,-3.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202033,1162,41,1121,12175,3.5,-0.10000000000000009,1.7,0.518,51.800000000000004,256039,453.84,4755.13,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,181,70.7,18.5,-0.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202033,208,9,199,2077,4.3,-0.7000000000000002,2.6,0.495,49.5,40768,510.2,5094.68,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,29,71.13,16.2,0.10000000000000142,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202033,635,38,597,6720,6,2.8,1.7,0.54,54,137659,461.28,4881.63,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,161,116.95,34,3.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202033,370,12,358,4256,3.2,0.40000000000000036,2.2,0.532,53.2,82213,450.05,5176.8,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,14,17.03,3.9,-2.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202033,597,15,582,6442,2.5,0.3999999999999999,1.2,0.494,49.4,140885,423.75,4572.52,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,29,20.58,5.1,-3.9000000000000057,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202033,515,5,510,7664,1,-0.6000000000000001,1.4,0.471,47.099999999999994,171141,300.92,4478.18,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-57,-33.31,-10,-0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202033,64,4,60,731,6.2,6.2,2.6,0.471,47.099999999999994,18739,341.53,3900.96,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,15,80.04,30.6,-11.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202033,2458,95,2363,31872,3.9,0.7999999999999998,1.9,0.518,51.800000000000004,395189,621.98,8065,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,82,20.75,3.5,0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202033,615,28,587,7712,4.6,0.8999999999999995,2,0.498,49.8,171254,359.12,4503.25,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-11,-6.42,-1.8,0.29999999999999716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202033,308,9,299,3930,2.9,1.4,1.8,0.552,55.2,64594,476.82,6084.16,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,35,54.18,12.8,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202033,4696,199,4497,55704,4.2,0.6000000000000001,1.8,0.502,50.2,766679,612.51,7265.62,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,794,103.56,20.3,0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202033,1395,51,1344,17150,3.7,0.40000000000000036,1.9,0.469,46.9,341112,408.96,5027.67,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,169,49.55,13.8,-2.1000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202033,27,0,27,250,0,0,0,0.45,45,7825,345.05,3194.89,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,9,115.02,50,-6.399999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202033,99,4,95,1106,4,4,0.9,0.444,44.4,27507,359.91,4020.79,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,17,61.8,20.7,-2.6999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202033,2105,53,2052,26074,2.5,1.1,1,0.496,49.6,529304,397.69,4926.09,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,87,16.43,4.3,-0.6999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202033,633,16,617,8119,2.5,1.3,0.7,0.486,48.6,147578,428.93,5501.5,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,73,49.47,13,2.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202033,654,35,619,7119,5.4,3.5000000000000004,1.4,0.508,50.8,100847,648.51,7059.21,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,71,70.41,12.2,-1.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202033,295,5,290,2820,1.7,1.7,0.3,0.686,68.60000000000001,19532,1510.34,14437.85,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,191,977.88,183.7,13.900000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202033,478,20,458,8476,4.2,0.9000000000000004,1.6,0.481,48.1,160630,297.58,5276.72,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-9,-5.6,-1.8,-0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202033,1999,152,1847,23042,7.6,1.5,3.1,0.497,49.7,259944,769.01,8864.22,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-442,-170.04,-18.1,-2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202033,67,1,66,669,1.5,-4,1.6,0.469,46.9,20044,334.26,3337.66,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,12,59.86,21.8,-12.899999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202033,379,4,375,4360,1.1,-0.5,1.3,0.467,46.7,99314,381.62,4390.12,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-3,-3.02,-0.8,-1.0999999999999943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202033,134,2,132,2184,1.5,0.8,1.7,0.489,48.9,37184,360.37,5873.49,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-3,-8.07,-2.2,0.7999999999999972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202033,847,32,815,9273,3.8,0.2999999999999998,1.5,0.514,51.4,207144,408.89,4476.6,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,163,78.68,23.8,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202033,316,14,302,5356,4.4,2.6000000000000005,1,0.492,49.2,90001,351.11,5951.04,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,45,50,16.6,3.700000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202033,57,0,57,743,0,0,0.4,0.491,49.1,21034,270.99,3532.38,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-10,-47.54,-14.9,2.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202033,41,0,41,694,0,-2.1,0.9,0.488,48.8,18772,218.41,3697,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-7,-37.29,-14.6,3.499999999999993,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202033,1080,28,1052,12195,2.6,-0.5,1.3,0.482,48.199999999999996,254695,424.04,4788.08,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,201,78.92,22.9,0.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202033,212,11,201,2036,5.2,-0.2999999999999998,2.2,0.505,50.5,41580,509.86,4896.58,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,29,69.74,15.8,-0.10000000000000142,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202033,541,24,517,6480,4.4,1.2000000000000002,1.5,0.46,46,137588,393.2,4709.71,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,74,53.78,15.8,-3.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202033,325,7,318,3855,2.2,-0.8999999999999999,1.6,0.468,46.800000000000004,78267,415.25,4925.45,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,38,48.56,13.2,2.200000000000003,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202033,610,17,593,6185,2.8,0.19999999999999973,1.3,0.505,50.5,138662,439.92,4460.49,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,113,81.49,22.7,3.799999999999997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202033,579,12,567,7828,2.1,1.1,1.3,0.529,52.900000000000006,180350,321.04,4340.45,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-50,-27.73,-7.9,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202033,71,4,67,605,5.6,5.6,2.5,0.522,52.2,17964,395.23,3367.85,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,36,200.4,102.9,10.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202033,2288,106,2182,33999,4.6,1.0999999999999996,1.6,0.482,48.199999999999996,409909,558.17,8294.28,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,1,0.24,0,-0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202033,620,24,596,7897,3.9,0.6000000000000001,2.2,0.502,50.2,174271,355.77,4531.45,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-18,-10.33,-2.8,-0.29999999999999716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202033,250,6,244,3510,2.4,0,1.7,0.448,44.800000000000004,63048,396.52,5567.19,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,0,0,-2.999999999999993,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202033,4656,187,4469,58066,4,0.5,1.5,0.498,49.8,772596,602.64,7515.7,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,668,86.46,16.8,-0.7000000000000028,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202033,0,0,NA,10,NA,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,-1,NA,-100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202033,3,0,3,10,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,3,NA,NA,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202033,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202033,0,0,NA,6,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202033,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202033,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202033,1,0,1,1,0,NA,0,0.007,0.7000000000000001,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,1,NA,NA,0.7000000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202033,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202033,1,0,1,10,0,NA,0,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,1,NA,NA,0.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202033,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2020-33,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
