date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202118,JU,med_prof,107,indication,73584,1366,1.9,0.101,10.100000000000001,14.799999999999999,0.15,1.86,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,JU,med_prof,111,indication,73584,1477,2,0.075,7.5,13.8,0.15,2.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,JU,med_prof,105,indication,73584,1582,2.1,0.068,6.800000000000001,12.9,0.14,2.15,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,JU,med_prof,65,indication,73584,1647,2.2,0.035,3.5000000000000004,11.700000000000001,0.09,2.24,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,JU,contact_vuln,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,JU,contact_vuln,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,JU,contact_vuln,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,JU,contact_vuln,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,JU,contact_vuln,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,JU,contact_vuln,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,JU,contact_vuln,0,indication,73584,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,JU,contact_vuln,0,indication,73584,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,JU,contact_vuln,15,indication,73584,15,0,0.018,1.7999999999999998,0.8,0.02,0.02,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,JU,contact_vuln,12,indication,73584,27,0,0.028,2.8000000000000003,1.0999999999999999,0.02,0.04,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,JU,contact_vuln,11,indication,73584,38,0.1,0.026,2.6,1.3,0.01,0.05,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,JU,contact_vuln,5,indication,73584,43,0.1,0.01,1,1.3,0.01,0.06,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,JU,contact_vuln,12,indication,73584,55,0.1,0.021,2.1,1.4000000000000001,0.02,0.07,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,JU,contact_vuln,53,indication,73584,108,0.1,0.05,5,2.1,0.07,0.15,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,JU,contact_vuln,48,indication,73584,156,0.2,0.062,6.2,2.7,0.07,0.21,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,JU,contact_vuln,38,indication,73584,194,0.3,0.059,5.8999999999999995,3,0.05,0.26,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,JU,contact_vuln,23,indication,73584,217,0.3,0.063,6.3,3.2,0.03,0.29,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,JU,contact_vuln,28,indication,73584,245,0.3,0.053,5.3,3.3000000000000003,0.04,0.33,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,JU,contact_vuln,51,indication,73584,296,0.4,0.061,6.1,3.5999999999999996,0.07,0.4,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,JU,contact_vuln,70,indication,73584,366,0.5,0.066,6.6000000000000005,4,0.1,0.5,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,JU,contact_vuln,121,indication,73584,487,0.7,0.082,8.200000000000001,4.6,0.16,0.66,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,JU,contact_vuln,157,indication,73584,644,0.9,0.101,10.100000000000001,5.3,0.21,0.88,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,JU,contact_vuln,244,indication,73584,888,1.2,0.13,13,6.3,0.33,1.21,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,JU,contact_comm,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,JU,contact_comm,291,indication,73584,291,0.4,0.398,39.800000000000004,39.800000000000004,0.4,0.4,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,JU,contact_comm,193,indication,73584,484,0.7,0.438,43.8,41.3,0.26,0.66,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,JU,contact_comm,190,indication,73584,674,0.9,0.231,23.1,33.800000000000004,0.26,0.92,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,JU,contact_comm,13,indication,73584,687,0.9,0.03,3,28.199999999999996,0.02,0.93,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,JU,contact_comm,3,indication,73584,690,0.9,0.007,0.7000000000000001,24.2,0,0.94,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,JU,contact_comm,0,indication,73584,690,0.9,0,0,20.5,0,0.94,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,JU,contact_comm,1,indication,73584,691,0.9,0.002,0.2,17.5,0,0.94,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,JU,contact_comm,3,indication,73584,694,0.9,0.003,0.3,13.8,0,0.94,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,JU,contact_comm,3,indication,73584,697,0.9,0.004,0.4,12,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,JU,contact_comm,0,indication,73584,697,0.9,0,0,10.8,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,JU,contact_comm,0,indication,73584,697,0.9,0,0,10.2,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,JU,contact_comm,0,indication,73584,697,0.9,0,0,9.5,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,JU,contact_comm,1,indication,73584,698,0.9,0.001,0.1,8.6,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,JU,contact_comm,1,indication,73584,699,0.9,0.001,0.1,7.6,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,JU,contact_comm,0,indication,73584,699,0.9,0,0,6.5,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,JU,contact_comm,0,indication,73584,699,0.9,0,0,5.7,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,JU,contact_comm,0,indication,73584,699,0.9,0,0,4.9,0,0.95,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,JU,other,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,JU,other,0,indication,73584,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,JU,other,2,indication,73584,2,0,0.005,0.5,0.2,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,JU,other,2,indication,73584,4,0,0.002,0.2,0.2,0,0.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,JU,other,1,indication,73584,5,0,0.002,0.2,0.2,0,0.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,JU,other,2,indication,73584,7,0,0.005,0.5,0.2,0,0.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,JU,other,4,indication,73584,11,0,0.008,0.8,0.3,0.01,0.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,JU,other,2,indication,73584,13,0,0.003,0.3,0.3,0,0.02,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,JU,other,5,indication,73584,18,0,0.005,0.5,0.4,0.01,0.02,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,JU,other,1,indication,73584,19,0,0.001,0.1,0.3,0,0.03,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,JU,other,10,indication,73584,29,0,0.016,1.6,0.5,0.01,0.04,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,JU,other,2,indication,73584,31,0,0.005,0.5,0.5,0,0.04,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,JU,other,24,indication,73584,55,0.1,0.046,4.6,0.8,0.03,0.07,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,JU,other,28,indication,73584,83,0.1,0.034,3.4000000000000004,1,0.04,0.11,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,JU,other,25,indication,73584,108,0.1,0.024,2.4,1.2,0.03,0.15,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,JU,other,15,indication,73584,123,0.2,0.01,1,1.0999999999999999,0.02,0.17,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,JU,other,8,indication,73584,131,0.2,0.005,0.5,1.0999999999999999,0.01,0.18,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,JU,other,22,indication,73584,153,0.2,0.012,1.2,1.0999999999999999,0.03,0.21,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,LU,age,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,LU,age,81,indication,413120,81,0,0.494,49.4,49.4,0.02,0.02,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,LU,age,576,indication,413120,657,0.2,0.303,30.3,31.8,0.14,0.16,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,LU,age,946,indication,413120,1603,0.4,0.38,38,35.199999999999996,0.23,0.39,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,LU,age,1075,indication,413120,2678,0.6,0.334,33.4,34.5,0.26,0.65,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,LU,age,2702,indication,413120,5380,1.3,0.673,67.30000000000001,45.7,0.65,1.3,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,LU,age,3594,indication,413120,8974,2.2,0.637,63.7,51.5,0.87,2.17,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,LU,age,839,indication,413120,9813,2.4,0.401,40.1,50.3,0.2,2.38,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,LU,age,79,indication,413120,9892,2.4,0.238,23.799999999999997,49.8,0.02,2.39,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,LU,age,669,indication,413120,10561,2.6,0.23,23,46.400000000000006,0.16,2.56,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,LU,age,133,indication,413120,10694,2.6,0.048,4.8,41.9,0.03,2.59,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,LU,age,2434,indication,413120,13128,3.2,0.545,54.50000000000001,43.8,0.59,3.18,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,LU,age,2956,indication,413120,16084,3.9,0.656,65.60000000000001,46.6,0.72,3.89,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,LU,age,2182,indication,413120,18266,4.4,0.603,60.3,47.9,0.53,4.42,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,LU,age,2630,indication,413120,20896,5.1,0.378,37.8,46.300000000000004,0.64,5.06,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,LU,age,638,indication,413120,21534,5.2,0.253,25.3,45.2,0.15,5.21,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,LU,age,916,indication,413120,22450,5.4,0.155,15.5,42,0.22,5.43,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,LU,age,361,indication,413120,22811,5.5,0.059,5.8999999999999995,38.2,0.09,5.52,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,LU,age,1113,indication,413120,23924,5.8,0.142,14.2,35.5,0.27,5.79,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,LU,age,1615,indication,413120,25539,6.2,0.118,11.799999999999999,31.5,0.39,6.18,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,LU,chronic_disease,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,LU,chronic_disease,71,indication,413120,71,0,0.433,43.3,43.3,0.02,0.02,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,LU,chronic_disease,882,indication,413120,953,0.2,0.464,46.400000000000006,46.2,0.21,0.23,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,LU,chronic_disease,580,indication,413120,1533,0.4,0.233,23.3,33.7,0.14,0.37,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,LU,chronic_disease,848,indication,413120,2381,0.6,0.264,26.400000000000002,30.599999999999998,0.21,0.58,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,LU,chronic_disease,625,indication,413120,3006,0.7,0.156,15.6,25.5,0.15,0.73,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,LU,chronic_disease,1499,indication,413120,4505,1.1,0.266,26.6,25.900000000000002,0.36,1.09,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,LU,chronic_disease,971,indication,413120,5476,1.3,0.464,46.400000000000006,28.1,0.24,1.33,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,LU,chronic_disease,192,indication,413120,5668,1.4,0.578,57.8,28.599999999999998,0.05,1.37,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,LU,chronic_disease,1496,indication,413120,7164,1.7,0.515,51.5,31.5,0.36,1.73,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,LU,chronic_disease,1278,indication,413120,8442,2,0.458,45.800000000000004,33.1,0.31,2.04,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,LU,chronic_disease,998,indication,413120,9440,2.3,0.224,22.400000000000002,31.5,0.24,2.29,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,LU,chronic_disease,346,indication,413120,9786,2.4,0.077,7.7,28.4,0.08,2.37,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,LU,chronic_disease,333,indication,413120,10119,2.4,0.092,9.2,26.5,0.08,2.45,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,LU,chronic_disease,2941,indication,413120,13060,3.2,0.423,42.3,28.999999999999996,0.71,3.16,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,LU,chronic_disease,1138,indication,413120,14198,3.4,0.452,45.2,29.799999999999997,0.28,3.44,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,LU,chronic_disease,3109,indication,413120,17307,4.2,0.528,52.800000000000004,32.4,0.75,4.19,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,LU,chronic_disease,3534,indication,413120,20841,5,0.575,57.49999999999999,34.9,0.86,5.04,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,LU,chronic_disease,1655,indication,413120,22496,5.4,0.211,21.099999999999998,33.300000000000004,0.4,5.45,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,LU,chronic_disease,3619,indication,413120,26115,6.3,0.264,26.400000000000002,32.2,0.88,6.32,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,LU,med_prof,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,LU,med_prof,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,LU,med_prof,69,indication,413120,69,0,0.036,3.5999999999999996,3.3000000000000003,0.02,0.02,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,LU,med_prof,448,indication,413120,517,0.1,0.18,18,11.4,0.11,0.13,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,LU,med_prof,403,indication,413120,920,0.2,0.125,12.5,11.799999999999999,0.1,0.22,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,LU,med_prof,236,indication,413120,1156,0.3,0.059,5.8999999999999995,9.8,0.06,0.28,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,LU,med_prof,80,indication,413120,1236,0.3,0.014,1.4000000000000001,7.1,0.02,0.3,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,LU,med_prof,12,indication,413120,1248,0.3,0.006,0.6,6.4,0,0.3,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,LU,med_prof,9,indication,413120,1257,0.3,0.027,2.7,6.3,0,0.3,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,LU,med_prof,323,indication,413120,1580,0.4,0.111,11.1,6.9,0.08,0.38,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,LU,med_prof,612,indication,413120,2192,0.5,0.219,21.9,8.6,0.15,0.53,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,LU,med_prof,683,indication,413120,2875,0.7,0.153,15.299999999999999,9.6,0.17,0.7,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,LU,med_prof,998,indication,413120,3873,0.9,0.221,22.1,11.200000000000001,0.24,0.94,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,LU,med_prof,886,indication,413120,4759,1.2,0.245,24.5,12.5,0.21,1.15,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,LU,med_prof,819,indication,413120,5578,1.4,0.118,11.799999999999999,12.4,0.2,1.35,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,LU,med_prof,531,indication,413120,6109,1.5,0.211,21.099999999999998,12.8,0.13,1.48,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,LU,med_prof,949,indication,413120,7058,1.7,0.161,16.1,13.200000000000001,0.23,1.71,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,LU,med_prof,108,indication,413120,7166,1.7,0.018,1.7999999999999998,12,0.03,1.73,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,LU,med_prof,146,indication,413120,7312,1.8,0.019,1.9,10.8,0.04,1.77,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,LU,med_prof,148,indication,413120,7460,1.8,0.011,1.0999999999999999,9.2,0.04,1.81,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,LU,contact_vuln,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,LU,contact_vuln,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,LU,contact_vuln,15,indication,413120,15,0,0.005,0.5,0.2,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,LU,contact_vuln,34,indication,413120,49,0,0.008,0.8,0.4,0.01,0.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,LU,contact_vuln,63,indication,413120,112,0,0.011,1.0999999999999999,0.6,0.02,0.03,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,LU,contact_vuln,9,indication,413120,121,0,0.004,0.4,0.6,0,0.03,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,LU,contact_vuln,1,indication,413120,122,0,0.003,0.3,0.6,0,0.03,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,LU,contact_vuln,20,indication,413120,142,0,0.007,0.7000000000000001,0.6,0,0.03,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,LU,contact_vuln,3,indication,413120,145,0,0.001,0.1,0.6,0,0.04,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,LU,contact_vuln,33,indication,413120,178,0,0.007,0.7000000000000001,0.6,0.01,0.04,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,LU,contact_vuln,26,indication,413120,204,0,0.006,0.6,0.6,0.01,0.05,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,LU,contact_vuln,25,indication,413120,229,0.1,0.007,0.7000000000000001,0.6,0.01,0.06,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,LU,contact_vuln,90,indication,413120,319,0.1,0.013,1.3,0.7000000000000001,0.02,0.08,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,LU,contact_vuln,37,indication,413120,356,0.1,0.015,1.5,0.7000000000000001,0.01,0.09,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,LU,contact_vuln,289,indication,413120,645,0.2,0.049,4.9,1.2,0.07,0.16,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,LU,contact_vuln,175,indication,413120,820,0.2,0.028,2.8000000000000003,1.4000000000000001,0.04,0.2,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,LU,contact_vuln,673,indication,413120,1493,0.4,0.086,8.6,2.1999999999999997,0.16,0.36,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,LU,contact_vuln,898,indication,413120,2391,0.6,0.066,6.6000000000000005,2.9000000000000004,0.22,0.58,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202052,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202053,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202101,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202102,LU,contact_comm,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202103,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202104,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202105,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202106,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202107,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202108,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202109,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202110,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202111,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202112,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202113,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202114,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202115,LU,contact_comm,0,indication,413120,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202116,LU,contact_comm,1,indication,413120,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202117,LU,contact_comm,0,indication,413120,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202118,LU,contact_comm,9,indication,413120,10,0,0.002,0.2,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202119,LU,contact_comm,0,indication,413120,10,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202120,LU,contact_comm,14,indication,413120,24,0,0.002,0.2,0,0,0.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
202121,LU,contact_comm,2,indication,413120,26,0,0,0,0,0,0.01,COVID19FullyVaccPersons,2021-06-04_11-06-38,detailed
