"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"BL",202103,6338,119329,1,100,289468,2189.53,41223.55,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,5.49
"BL",202104,6307,125636,1,100,289468,2178.82,43402.38,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,4.55
"BL",202105,7690,133326,1,100,289468,2656.6,46058.98,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,FALSE,4.03
"BL",202106,8812,142138,1,100,289468,3044.21,49103.18,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-06",TRUE,TRUE,TRUE,TRUE,FALSE,2.95
"BL",202107,6763,148901,1,100,289468,2336.35,51439.54,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,TRUE,3.27
"BL",202108,5683,154584,1,100,289468,1963.26,53402.79,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,TRUE,3.7
"BL",202109,1096,155680,1,100,289468,378.63,53781.42,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-09",FALSE,FALSE,FALSE,FALSE,FALSE,2.55
"BS",202009,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202010,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202011,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202012,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202013,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202014,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202015,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202016,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202017,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202018,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202019,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202020,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202021,NA,NA,NA,NA,195844,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"BS",202022,922,922,1,100,195844,470.78,470.78,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.33
"BS",202023,1021,1943,1,100,195844,521.33,992.12,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.39
"BS",202024,1293,3236,1,100,195844,660.22,1652.34,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.08
"BS",202025,1036,4272,1,100,195844,528.99,2181.33,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.29
"BS",202026,1159,5431,1,100,195844,591.8,2773.13,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"BS",202027,1381,6812,1,100,195844,705.15,3478.28,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.43
"BS",202028,1221,8033,1,100,195844,623.46,4101.73,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.64
"BS",202029,1127,9160,1,100,195844,575.46,4677.19,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.42
"BS",202030,954,10114,1,100,195844,487.12,5164.31,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.57
"BS",202031,1196,11310,1,100,195844,610.69,5775,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.26
"BS",202032,1115,12425,1,100,195844,569.33,6344.34,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.51
"BS",202033,1288,13713,1,100,195844,657.67,7002,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.81
"BS",202034,1959,15672,1,100,195844,1000.29,8002.29,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,2.4
"BS",202035,2144,17816,1,100,195844,1094.75,9097.04,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.96
"BS",202036,2387,20203,1,100,195844,1218.83,10315.86,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.51
"BS",202037,2101,22304,1,100,195844,1072.79,11388.66,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.48
"BS",202038,1745,24049,1,100,195844,891.02,12279.67,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,1.32
"BS",202039,1655,25704,1,100,195844,845.06,13124.73,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.21
"BS",202040,1502,27206,1,100,195844,766.94,13891.67,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,3
"BS",202041,1986,29192,1,100,195844,1014.07,14905.74,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,5.79
"BS",202042,2892,32084,1,100,195844,1476.69,16382.43,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,7.09
"BS",202043,4281,36365,1,100,195844,2185.92,18568.35,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,10.65
"BS",202044,5003,41368,1,100,195844,2554.58,21122.93,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,12.65
"BS",202045,4311,45679,1,100,195844,2201.24,23324.18,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,14.2
"BS",202046,4272,49951,1,100,195844,2181.33,25505.5,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,19.15
"BS",202047,4668,54619,1,100,195844,2383.53,27889.03,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,16.11
"BS",202048,4874,59493,1,100,195844,2488.72,30377.75,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,14.71
"BS",202049,5210,64703,1,100,195844,2660.28,33038.03,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,13.44
"BS",202050,6111,70814,1,100,195844,3120.34,36158.37,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,11.99
"BS",202051,8043,78857,1,100,195844,4106.84,40265.21,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,8.59
"BS",202052,6446,85303,1,100,195844,3291.4,43556.61,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,7.91
"BS",202053,4259,89562,1,100,195844,2174.69,45731.3,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,10.17
"BS",202101,4669,94231,1,100,195844,2384.04,48115.34,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,9.66
"BS",202102,4095,98326,1,100,195844,2090.95,50206.29,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,6.64
"BS",202103,4427,102753,1,100,195844,2260.47,52466.76,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,5.51
"BS",202104,4912,107665,1,100,195844,2508.12,54974.88,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,4.21
"BS",202105,5768,113433,1,100,195844,2945.2,57920.08,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,FALSE,3.83
"BS",202106,6473,119906,1,100,195844,3305.18,61225.26,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-06",TRUE,TRUE,TRUE,TRUE,FALSE,1.98
"BS",202107,4940,124846,1,100,195844,2522.42,63747.68,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,TRUE,2.31
"BS",202108,4359,129205,1,100,195844,2225.75,65973.43,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,TRUE,3.6
"BS",202109,790,129995,1,100,195844,403.38,66376.81,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-09",FALSE,FALSE,FALSE,FALSE,FALSE,3.54
"FL",202009,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202010,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202011,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202012,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202013,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202014,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202015,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202016,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202017,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202018,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202019,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202020,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202021,NA,NA,NA,NA,38747,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202022,421,421,1,100,38747,1086.54,1086.54,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202023,379,800,1,100,38747,978.14,2064.68,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FL",202024,304,1104,1,100,38747,784.58,2849.25,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"FL",202025,403,1507,1,100,38747,1040.08,3889.33,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"FL",202026,154,1661,1,100,38747,397.45,4286.78,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"FL",202027,475,2136,1,100,38747,1225.9,5512.68,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.42
"FL",202028,178,2314,1,100,38747,459.39,5972.08,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"FL",202029,398,2712,1,100,38747,1027.18,6999.25,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.5
"FL",202030,168,2880,1,100,38747,433.58,7432.83,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"FL",202031,348,3228,1,100,38747,898.13,8330.97,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,0.57
"FL",202032,190,3418,1,100,38747,490.36,8821.33,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"FL",202033,430,3848,1,100,38747,1109.76,9931.09,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,1.86
"FL",202034,324,4172,1,100,38747,836.19,10767.29,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"FL",202035,597,4769,1,100,38747,1540.76,12308.05,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.34
"FL",202036,696,5465,1,100,38747,1796.27,14104.32,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"FL",202037,798,6263,1,100,38747,2059.51,16163.83,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,0.38
"FL",202038,602,6865,1,100,38747,1553.67,17717.5,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,0.5
"FL",202039,746,7611,1,100,38747,1925.31,19642.81,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,0.67
"FL",202040,474,8085,1,100,38747,1223.32,20866.13,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.11
"FL",202041,601,8686,1,100,38747,1551.09,22417.22,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,3.66
"FL",202042,588,9274,1,100,38747,1517.54,23934.76,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,13.1
"FL",202043,1310,10584,1,100,38747,3380.91,27315.66,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,15.95
"FL",202044,984,11568,1,100,38747,2539.55,29855.21,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,19.51
"FL",202045,1170,12738,1,100,38747,3019.59,32874.8,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,19.06
"FL",202046,890,13628,1,100,38747,2296.95,35171.76,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,21.01
"FL",202047,955,14583,1,100,38747,2464.71,37636.46,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,18.01
"FL",202048,875,15458,1,100,38747,2258.24,39894.7,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,15.31
"FL",202049,875,16333,1,100,38747,2258.24,42152.94,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,15.09
"FL",202050,969,17302,1,100,38747,2500.84,44653.78,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,18.58
"FL",202051,1403,18705,1,100,38747,3620.93,48274.71,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,17.96
"FL",202052,1404,20109,1,100,38747,3623.51,51898.21,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,19.44
"FL",202053,1007,21116,1,100,38747,2598.91,54497.12,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,19.76
"FL",202101,904,22020,1,100,38747,2333.08,56830.21,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,12.72
"FL",202102,827,22847,1,100,38747,2134.36,58964.56,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,5.93
"FL",202103,860,23707,1,100,38747,2219.53,61184.09,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,6.74
"FL",202104,962,24669,1,100,38747,2482.77,63666.86,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,5.51
"FL",202105,859,25528,1,100,38747,2216.95,65883.81,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,FALSE,4.07
"FL",202106,1011,26539,1,100,38747,2609.23,68493.04,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-06",TRUE,TRUE,TRUE,TRUE,FALSE,1.98
"FL",202107,835,27374,1,100,38747,2155.01,70648.05,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-07",TRUE,TRUE,TRUE,TRUE,TRUE,2.28
"FL",202108,932,28306,1,100,38747,2405.35,73053.4,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,TRUE,3.22
"FL",202109,19,28325,1,100,38747,49.04,73102.43,"COVID19Test","","2021-03-02_08-05-23","isoweek","2021-09",FALSE,FALSE,FALSE,FALSE,FALSE,10.53
"FR",202009,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202010,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202011,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202012,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202013,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202014,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202015,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202016,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202017,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202018,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202019,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202020,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202021,NA,NA,NA,NA,321783,NA,NA,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"FR",202022,847,847,1,100,321783,263.22,263.22,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.83
"FR",202023,817,1664,1,100,321783,253.9,517.12,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,1.84
"FR",202024,1097,2761,1,100,321783,340.91,858.03,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.91
"FR",202025,1557,4318,1,100,321783,483.87,1341.9,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.77
"FR",202026,2337,6655,1,100,321783,726.27,2068.16,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,1.37
"FR",202027,2760,9415,1,100,321783,857.72,2925.88,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.3
"FR",202028,1688,11103,1,100,321783,524.58,3450.46,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.18
"FR",202029,1431,12534,1,100,321783,444.71,3895.17,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.31
"FR",202030,1051,13585,1,100,321783,326.62,4221.79,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2
"FR",202031,1190,14775,1,100,321783,369.81,4591.6,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.94
"FR",202032,995,15770,1,100,321783,309.21,4900.82,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.02
"FR",202033,993,16763,1,100,321783,308.59,5209.41,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.13
"FR",202034,1984,18747,1,100,321783,616.56,5825.98,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,6.91
"FR",202035,2173,20920,1,100,321783,675.3,6501.28,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,6.07
"FR",202036,2766,23686,1,100,321783,859.59,7360.86,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,8.28
"FR",202037,3431,27117,1,100,321783,1066.25,8427.11,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,6.88
"FR",202038,3471,30588,1,100,321783,1078.68,9505.78,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,4.78
"FR",202039,2596,33184,1,100,321783,806.75,10312.54,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,4.55
"FR",202040,2397,35581,1,100,321783,744.91,11057.45,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,6.34
"FR",202041,3202,38783,1,100,321783,995.08,12052.53,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,14.37
"FR",202042,5122,43905,1,100,321783,1591.76,13644.29,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,22.34
"FR",202043,7220,51125,1,100,321783,2243.75,15888.04,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,36.4
"FR",202044,9313,60438,1,100,321783,2894.19,18782.22,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,45.81
"FR",202045,10339,70777,1,100,321783,3213.03,21995.26,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,44.65
"FR",202046,8015,78792,1,100,321783,2490.81,24486.07,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,37.72
"FR",202047,5163,83955,1,100,321783,1604.5,26090.56,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,28.22
"FR",202048,4444,88399,1,100,321783,1381.05,27471.62,"COVID19Test","","2021-03-02_08-05-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,19.69
