nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
all,SZ,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,COVID19Test,,2021-06-22_07-45-11,isoweek,2020-20,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
